Code,Brand,Color,Quantity,Size,Category
E1168,MILANO FORMALS,TEAL,2,20,Bridesmaid
E1168,MILANO FORMALS,TEAL,4,16,Bridesmaid
E1168,MILANO FORMALS,TEAL,8,4,Bridesmaid
AA9309,ANDY ANAND COUTURE,IVORY,4,4,
AA9309,ANDY ANAND COUTURE,IVORY,1,4,
AA9309,ANDY ANAND COUTURE,WHITE,2,4,
AA9309,ANDY ANAND COUTURE,WHITE,2,6,
88468,MILANO FORMALS,BLACK,10,8,
88468,MILANO FORMALS,BLACK,11,10,
E2086,MILANO FORMALS,BURGUNDY,1,4,Elegant Evening
E1663,MILANO FORMALS,NAVY,1,10,Bridesmaid
AA9332,ANDY ANAND COUTURE,WHITE,1,12,
AA9322,ANDY ANAND COUTURE,WHITE,1,14,
AA9332,ANDY ANAND COUTURE,WHITE,1,18,
F570,MILANO FORMALS,CORAL,1,40,
B8486,MILANO FORMALS,BLACK/LILAC,1,8,
E1028,MILANO FORMALS,WHITE,1,4,
E2774,MILANO FORMALS,BLACK,1,6,Ball Gown/Quinceanera 
AA9332,ANDY ANAND COUTURE,WHITE,1,10,
AA9349,ANDY ANAND COUTURE,WHITE,1,10,
E2753,MILANO FORMALS,TURQUOISE,1,6,Elegant Evening
AA9322,ANDY ANAND COUTURE,WHITE,1,8,
E2331,MILANO FORMALS,RED,1,18,Elegant Evening
AA9327,ANDY ANAND COUTURE,IVORY,1,24,
E1582,MILANO FORMALS,FUCHSIA,4,6,Bridesmaid
E1582,MILANO FORMALS,TEAL,5,4,Bridesmaid
E1412,MILANO FORMALS,ROYAL,8,8,
E1799,MILANO FORMALS,LILAC,1,20,Prom
E1799,MILANO FORMALS,LILAC,1,24,Prom
AA9256,ANDY ANAND COUTURE,WHITE,1,26,
E1729,MILANO FORMALS,FUCHSIA,2,4,Bridesmaid
E1729,MILANO FORMALS,FUCHSIA,5,8,Bridesmaid
E1799,MILANO FORMALS,LILAC,5,10,Prom
E1270,MILANO FORMALS,POOL,1,4,Bridesmaid
E2708,MILANO FORMALS,NAVY,1,6,Ball Gown/Quinceanera 
E1168,MILANO FORMALS,TRUFFLE,2,4,Bridesmaid
E1270,MILANO FORMALS,LILAC,2,4,Bridesmaid
E1340,MILANO FORMALS,WHITE,2,12,
E1340,MILANO FORMALS,WHITE,3,14,
E2701,MILANO FORMALS,ROSE,1,10,Ball Gown/Quinceanera 
E2708,MILANO FORMALS,BLACK,1,14,Ball Gown/Quinceanera 
B8808,MILANO FORMALS,IVORY,1,8,
E1013,MILANO FORMALS,LILAC,5,8,Elegant Evening
E1822,MILANO FORMALS,IVORY,2,28,
E1412,MILANO FORMALS,BROWN,14,4,
E1412,MILANO FORMALS,BROWN,12,12,
E1412,MILANO FORMALS,BROWN,19,8,
E1013,MILANO FORMALS,LILAC,2,18,Elegant Evening
E1013,MILANO FORMALS,LILAC,4,24,Elegant Evening
E1013,MILANO FORMALS,LILAC,9,8,Elegant Evening
E1795,MILANO FORMALS,IVORY,1,14,
E1379,MILANO FORMALS,PEACOCK,1,18,Bridesmaid
BD2006/66,MILANO FORMALS,BLACK,1,10,
F1116,MILANO FORMALS,BANANA,1,34,
F570,MILANO FORMALS,FUCHSIA,1,38,
E1729,MILANO FORMALS,FUCHSIA,1,10,Bridesmaid
E1270,MILANO FORMALS,POOL,1,10,Bridesmaid
E1270,MILANO FORMALS,POOL,2,10,Bridesmaid
E1531,MILANO FORMALS,CORAL,2,10,Bridesmaid
B8486,MILANO FORMALS,BLACK/FUCHSIA,2,10,
E1531,MILANO FORMALS,PURPLE,5,10,Bridesmaid
AA9315,ANDY ANAND COUTURE,IVORY,1,4,
AA9254,ANDY ANAND COUTURE,IVORY,1,6,
AA9257,ANDY ANAND COUTURE,WHITE,1,6,
AA9309,ANDY ANAND COUTURE,WHITE,1,6,
AA9319,ANDY ANAND COUTURE,WHITE,1,6,
AA9298,ANDY ANAND COUTURE,WHITE/IVORY,1,6,
AA9316,ANDY ANAND COUTURE,WHITE,1,6,
AA9317,ANDY ANAND COUTURE,WHITE,1,6,
AA9309,ANDY ANAND COUTURE,IVORY,2,6,
E1696,MILANO FORMALS,CORAL,1,4,Bridesmaid
B8998,MILANO FORMALS,CORAL,1,8,Elegant Evening
B8865,MILANO FORMALS,CLARET,1,18,Elegant Evening
B8865,MILANO FORMALS,CLARET,1,22,Elegant Evening
B8865,MILANO FORMALS,CLARET,1,34,Elegant Evening
B8998,MILANO FORMALS,CORAL,1,12,Elegant Evening
E1275,MILANO FORMALS,DARK LILAC,1,8,Ball Gown/Quinceanera 
B8998,MILANO FORMALS,CORAL,2,12,Elegant Evening
E2496,MILANO FORMALS,PEACH,1,4,
E2322,MILANO FORMALS,PEAL,1,10,Ball Gown/Quinceanera 
B8998,MILANO FORMALS,POOL,1,12,Elegant Evening
E1013,MILANO FORMALS,TRUFFLE,1,24,Elegant Evening
B8998,MILANO FORMALS,POOL,2,10,Elegant Evening
E1340,MILANO FORMALS,PURPLE,3,8,
AA219,ANDY ANAND COUTURE,IVORY,3,8,
E1270,MILANO FORMALS,CORAL,4,4,Bridesmaid
F570,MILANO FORMALS,SKY BLUE,5,16,
F570,MILANO FORMALS,SKY BLUE,6,26,
E1295,MILANO FORMALS,FUCHSIA,1,4,Bridesmaid
E1696,MILANO FORMALS,BLACK,1,4,Bridesmaid
AA9315,ANDY ANAND COUTURE,WHITE/IVORY,1,6,
E1582,MILANO FORMALS,TEAL,1,6,Bridesmaid
B8998,MILANO FORMALS,CORAL,1,8,Elegant Evening
E1657,MILANO FORMALS,TEAL,1,8,Elegant Evening
B8486,MILANO FORMALS,BLACK/LILAC,1,12,
B8486,MILANO FORMALS,BLACK/LILAC,1,14,
B8486,MILANO FORMALS,BLACK/FUCHSIA,1,14,
B8486,MILANO FORMALS,BLACK/LILAC,1,22,
B8486,MILANO FORMALS,BLACK/LILAC,1,8,
B8486,MILANO FORMALS,BLACK/FUCHSIA,3,8,
B8486,MILANO FORMALS,BLACK/LILAC,4,10,
E1270,MILANO FORMALS,TEAL,1,4,Bridesmaid
E1502,MILANO FORMALS,CLARET,1,4,Bridesmaid
E1270,MILANO FORMALS,POOL,1,8,Bridesmaid
B8865,MILANO FORMALS,TRUFFLE,1,12,Elegant Evening
E1799,MILANO FORMALS,LILAC,2,8,Prom
E1531,MILANO FORMALS,POOL,4,4,Bridesmaid
E1295,MILANO FORMALS,TEAL,7,4,Bridesmaid
E1531,MILANO FORMALS,PURPLE,1,4,Bridesmaid
E1013,MILANO FORMALS,TRUFFLE,1,8,Elegant Evening
E1387,MILANO FORMALS,GREEN,1,8,
E1013,MILANO FORMALS,TRUFFLE,1,10,Elegant Evening
AA222,ANDY ANAND COUTURE,WHITE,2,8,
B8486,MILANO FORMALS,BLACK/LILAC,2,12,
E1295,MILANO FORMALS,FUCHSIA,3,8,Bridesmaid
E1531,MILANO FORMALS,PURPLE,4,8,Bridesmaid
E2503,MILANO FORMALS,SKY BLUE,1,8,
E2241,MILANO FORMALS,IVORY,1,2,Elegant Evening
E2318,MILANO FORMALS,BLUE,1,6,Ball Gown/Quinceanera 
E1420,MILANO FORMALS,PURPLE,1,8,Bridesmaid
E1657,MILANO FORMALS,BLACK,1,8,Elegant Evening
E1260,MILANO FORMALS,TRUFFLE,3,8,Elegant Evening
E1013,MILANO FORMALS,TRUFFLE,3,20,Elegant Evening
E1270,MILANO FORMALS,CORAL,4,4,Bridesmaid
E1260,MILANO FORMALS,TRUFFLE,5,12,Elegant Evening
E1676,MILANO FORMALS,BLUE/PINK,1,4,
E2322,MILANO FORMALS,TEAL,1,6,Ball Gown/Quinceanera 
E1676,MILANO FORMALS,BLUE/PINK,1,8,
E2322,MILANO FORMALS,TEAL,1,8,Ball Gown/Quinceanera 
E2501,MILANO FORMALS,LAVENDER,1,4,
E2322,MILANO FORMALS,TEAL,1,8,Ball Gown/Quinceanera 
E1676,MILANO FORMALS,BLUE/PINK,1,16,
E1270,MILANO FORMALS,POOL,1,8,Bridesmaid
E1582,MILANO FORMALS,FUCHSIA,1,8,Bridesmaid
E1259,MILANO FORMALS,SKY BLUE,1,10,Ball Gown/Quinceanera 
E2165,MILANO FORMALS,FUCHSIA,2,4,Ball Gown/Quinceanera 
E1295,MILANO FORMALS,TEAL,2,8,Bridesmaid
E1954,MILANO FORMALS,PLUM,1,2,
E1954,MILANO FORMALS,PLUM,1,2,
E2701,MILANO FORMALS,ROSE,1,16,Ball Gown/Quinceanera 
E1676,MILANO FORMALS,BLUE/PINK,2,12,
B8865,MILANO FORMALS,CLARET,1,4,Elegant Evening
E1295,MILANO FORMALS,TRUFFLE,1,4,Bridesmaid
E2322,MILANO FORMALS,BLUSH,1,4,Ball Gown/Quinceanera 
E1502,MILANO FORMALS,CLARET,1,8,Bridesmaid
E1295,MILANO FORMALS,TRUFFLE,2,16,Bridesmaid
E1502,MILANO FORMALS,CLARET,4,10,Bridesmaid
E1582,MILANO FORMALS,FUCHSIA,4,10,Bridesmaid
E1696,MILANO FORMALS,BLACK,1,8,Bridesmaid
AA9257,ANDY ANAND COUTURE,WHITE,1,12,
AA9309,ANDY ANAND COUTURE,IVORY,1,12,
AA9316,ANDY ANAND COUTURE,WHITE,1,12,
AA9331,ANDY ANAND COUTURE,IVORY,1,12,
E1333,MILANO FORMALS,TEAL,1,8,
AA9270,ANDY ANAND COUTURE,IVORY,1,12,
E1685,MILANO FORMALS,FUCHSIA,1,12,
E1270,MILANO FORMALS,POOL,2,8,Bridesmaid
E1270,MILANO FORMALS,POOL,3,6,Bridesmaid
E1295,MILANO FORMALS,TEAL,5,20,Bridesmaid
AA9313,ANDY ANAND COUTURE,WHITE,1,12,
AA9317,ANDY ANAND COUTURE,WHITE,1,12,
E1168,MILANO FORMALS,SAGE,2,4,Bridesmaid
E1696,MILANO FORMALS,CORAL,3,10,Bridesmaid
E1531,MILANO FORMALS,CORAL,4,8,Bridesmaid
E2527,MILANO FORMALS,BLACK,1,0,Embellished
E2262,MILANO FORMALS,BLACK,1,4,Embellished
E1729,MILANO FORMALS,FUCHSIA,1,8,Bridesmaid
E1729,MILANO FORMALS,FUCHSIA,2,4,Bridesmaid
E1729,MILANO FORMALS,FUCHSIA,2,6,Bridesmaid
E1799,MILANO FORMALS,LILAC,3,6,Prom
E2244,MILANO FORMALS,BLACK,1,0,Short
E2532,MILANO FORMALS,PRINT,1,0,Embellished
E1983,MILANO FORMALS,MINT,1,4,Short
E2494,MILANO FORMALS,PINK,1,4,
E2526,MILANO FORMALS,GREEN,1,4,Embellished
E2602,MILANO FORMALS,BLACK,1,12,
E1295,MILANO FORMALS,TRUFFLE,2,20,Bridesmaid
E1295,MILANO FORMALS,TRUFFLE,3,16,Bridesmaid
E1412,MILANO FORMALS,BLACK,4,4,
E1412,MILANO FORMALS,BLACK,5,8,
E1729,MILANO FORMALS,FUCHSIA,5,10,Bridesmaid
E2165,MILANO FORMALS,FUCHSIA,1,2,Ball Gown/Quinceanera 
E2318,MILANO FORMALS,BLUE,1,8,Ball Gown/Quinceanera 
E2318,MILANO FORMALS,BLUE,1,14,Ball Gown/Quinceanera 
E2494,MILANO FORMALS,SANGRIA,1,8,
E2494,MILANO FORMALS,SANGRIA,1,16,
B8486,MILANO FORMALS,BLACK/LILAC,1,12,
B8486,MILANO FORMALS,BLACK/LILAC,1,22,
B8486,MILANO FORMALS,BLACK/FUCHSIA,2,14,
B8608,MILANO FORMALS,PINK,8,14,Elegant Evening
E1909,MILANO FORMALS,GREY,1,2,
B8998,MILANO FORMALS,WHITE,5,4,Elegant Evening
B8998,MILANO FORMALS,WHITE,10,8,Elegant Evening
F570,MILANO FORMALS,TRUFFLE,1,12,
F570,MILANO FORMALS,TRUFFLE,6,30,
F570,MILANO FORMALS,TRUFFLE,11,38,
F570,MILANO FORMALS,TRUFFLE,12,34,
F570,MILANO FORMALS,TRUFFLE,18,10,
E1168,MILANO FORMALS,SAGE,1,8,Bridesmaid
E1168,MILANO FORMALS,SAGE,1,10,Bridesmaid
E2501,MILANO FORMALS,BLUSH,1,12,
E1168,MILANO FORMALS,SAGE,4,12,Bridesmaid
E1024,MILANO FORMALS,LILAC,6,18,
E2318,MILANO FORMALS,BLUE,1,6,Ball Gown/Quinceanera 
E2106,MILANO FORMALS,BABY BLUE,2,4,
E1582,MILANO FORMALS,FUCHSIA,6,8,Bridesmaid
E2498,MILANO FORMALS,BLUE,1,4,Ball Gown/Quinceanera 
E2267,MILANO FORMALS,ROYAL BLUE,1,8,Embellished
F570,MILANO FORMALS,SKY BLUE,1,8,
F570,MILANO FORMALS,SKY BLUE,1,14,
E1295,MILANO FORMALS,FUCHSIA,2,6,Bridesmaid
E1340,MILANO FORMALS,WHITE,3,6,
E1502,MILANO FORMALS,CLARET,3,8,Bridesmaid
E1676,MILANO FORMALS,BLUE/PINK,1,4,
AA222,ANDY ANAND COUTURE,IVORY,1,8,
E1013,MILANO FORMALS,TRUFFLE,1,8,Elegant Evening
E1676,MILANO FORMALS,BLUE/PINK,1,8,
E1676,MILANO FORMALS,BLUE/PINK,1,12,
E1013,MILANO FORMALS,TRUFFLE,1,10,Elegant Evening
E1696,MILANO FORMALS,CORAL,1,4,Bridesmaid
E1696,MILANO FORMALS,CORAL,1,6,Bridesmaid
B8865,MILANO FORMALS,CLARET,1,22,Elegant Evening
E1676,MILANO FORMALS,BLUE/PINK,2,8,
E1931,MILANO FORMALS,NAVY,1,2,Elegant Evening
AA9271,ANDY ANAND COUTURE,WHITE,1,8,
E1931,MILANO FORMALS,NAVY,3,18,Elegant Evening
E1931,MILANO FORMALS,NAVY,7,4,Elegant Evening
E1931,MILANO FORMALS,NAVY,7,8,Elegant Evening
E1715,MILANO FORMALS,SKY BLUE,1,0,Ball Gown/Quinceanera 
E2104,MILANO FORMALS,BLACK,1,0,Ball Gown/Quinceanera 
E2753,MILANO FORMALS,SKY BLUE,1,6,Elegant Evening
E1694,MILANO FORMALS,TEAL,1,8,Embellished
E2570,MILANO FORMALS,BURGUNDY,1,10,Ball Gown/Quinceanera 
E1696,MILANO FORMALS,CORAL,1,8,Bridesmaid
E1168,MILANO FORMALS,SAGE,1,12,Bridesmaid
E1295,MILANO FORMALS,TEAL,1,12,Bridesmaid
E1285,MILANO FORMALS,LILAC,2,12,Bridesmaid
E2106,MILANO FORMALS,SKY BLUE,3,4,
E1285,MILANO FORMALS,LILAC,3,16,Bridesmaid
E1982,MILANO FORMALS,CHARCOAL,1,0,2 Piece
E2106,MILANO FORMALS,BABY BLUE,1,2,
E2106,MILANO FORMALS,BABY BLUE,1,4,
E2493,MILANO FORMALS,LAVENDER,1,12,Ball Gown/Quinceanera 
E2106,MILANO FORMALS,BABY BLUE,5,0,
E1954,MILANO FORMALS,PLUM,1,6,
E1168,MILANO FORMALS,SAGE,1,8,Bridesmaid
E1295,MILANO FORMALS,TEAL,1,12,Bridesmaid
E1696,MILANO FORMALS,CORAL,2,4,Bridesmaid
E1531,MILANO FORMALS,PURPLE,2,8,Bridesmaid
E1295,MILANO FORMALS,TEAL,4,20,Bridesmaid
E2165,MILANO FORMALS,FUCHSIA,1,0,Ball Gown/Quinceanera 
E2165,MILANO FORMALS,FUCHSIA,1,2,Ball Gown/Quinceanera 
E2165,MILANO FORMALS,FUCHSIA,1,4,Ball Gown/Quinceanera 
E2165,MILANO FORMALS,FUCHSIA,1,8,Ball Gown/Quinceanera 
B8865,MILANO FORMALS,CLARET,1,8,Elegant Evening
